image_scale :	 0.00392156862745098
image_mean :	 [[[0.3859 0.4905 0.2895]]]
image_std :	 [[[0.1718 0.1712 0.1518]]]
scales :	 [0.7, 1, 1.3]
shorter_side :	 224
data_dir :	 ./data/maize_counting_dataset
dataset :	 mtc
exp :	 tasselnetv2plus
data_list :	 ./data/maize_counting_dataset/train.txt
data_val_list :	 ./data/maize_counting_dataset/test.txt
restore_from :	 ./snapshots/mtc/tasselnetv2plus/model_best.pth.tar
snapshot_dir :	 ./snapshots/mtc/tasselnetv2plus
result_dir :	 ./results/mtc/tasselnetv2plus
save_output :	 False
input_size :	 64
output_stride :	 8
resize_ratio :	 0.125
model :	 tasselnetv2plus
use_pretrained :	 False
freeze_bn :	 False
sync_bn :	 False
optimizer :	 sgd
batch_size :	 9
milestones :	 [200, 400]
crop_size :	 (256, 256)
evaluate_only :	 False
learning_rate :	 0.01
momentum :	 0.98
weight_decay :	 0.0005
mult :	 1
num_epochs :	 500
num_workers :	 0
print_every :	 10
random_seed :	 2020
val_every :	 10
epoch: 10, mae: 13.35, mse: 19.18, rmae: 59.03%, rmse: 107.26%, r2: 0.5973
epoch: 370, mae: 6.44, mse: 11.46, rmae: 35.70%, rmse: 78.39%, r2: 0.8506
epoch: 380, mae: 5.07, mse: 8.91, rmae: 32.65%, rmse: 70.07%, r2: 0.8951
epoch: 390, mae: 5.70, mse: 10.08, rmae: 28.86%, rmse: 52.67%, r2: 0.8853
epoch: 400, mae: 5.30, mse: 9.95, rmae: 31.45%, rmse: 65.46%, r2: 0.8647
epoch: 410, mae: 5.13, mse: 9.43, rmae: 30.54%, rmse: 66.84%, r2: 0.8901
epoch: 420, mae: 5.77, mse: 10.31, rmae: 30.26%, rmse: 61.14%, r2: 0.8816
epoch: 430, mae: 5.52, mse: 10.34, rmae: 30.26%, rmse: 62.69%, r2: 0.8686
epoch: 440, mae: 5.23, mse: 9.80, rmae: 31.06%, rmse: 67.43%, r2: 0.8796
epoch: 450, mae: 5.40, mse: 10.16, rmae: 31.68%, rmse: 67.87%, r2: 0.8739
epoch: 460, mae: 5.68, mse: 10.56, rmae: 31.67%, rmse: 64.42%, r2: 0.8638
epoch: 470, mae: 5.96, mse: 10.25, rmae: 29.46%, rmse: 55.63%, r2: 0.8922
epoch: 480, mae: 5.30, mse: 9.78, rmae: 32.26%, rmse: 69.91%, r2: 0.8829
epoch: 490, mae: 5.25, mse: 9.64, rmae: 34.47%, rmse: 77.51%, r2: 0.8817
epoch: 500, mae: 5.23, mse: 9.74, rmae: 33.25%, rmse: 72.68%, r2: 0.8780
best mae: 5.05, best mse: 9.55, best_rmae: 28.90, best_rmse: 60.02, best_r2: 0.8766
overall best mae: 5.05, overall best mse: 8.91, overall best_rmae: 26.91, overall best_rmse: 47.44, overall best_r2: 0.8951
